template_loss,train_loss,step,raw_features_loss,template_features_loss,epoch,fmr10,fmr100,eer,fmr20
25.41316032409668,36.825958251953125,59,42.130828857421875,42.93388366699219,0,,,,
24.755151748657227,36.931095123291016,60,42.72709655761719,43.31103515625,0,,,,
24.490890502929688,36.519020080566406,61,42.13811492919922,42.92805480957031,0,,,,
25.450326919555664,37.18949890136719,62,42.87863540649414,43.23952865600586,0,,,,
24.519615173339844,36.97918701171875,63,43.58605194091797,42.83189010620117,0,,,,
25.04994773864746,36.90455627441406,64,42.682193756103516,42.98152160644531,0,,,,
25.625505447387695,36.967681884765625,65,42.22602462768555,43.05152130126953,0,,,,
24.734466552734375,36.99908447265625,66,42.95561981201172,43.307159423828125,0,,,,
24.663137435913086,36.54011917114258,67,42.22710418701172,42.730106353759766,0,,,,
23.880508422851562,36.222984313964844,68,41.79956817626953,42.988868713378906,0,,,,
24.23632049560547,36.453338623046875,69,42.246402740478516,42.87729263305664,0,,,,
25.858293533325195,37.34062194824219,70,43.404335021972656,42.759239196777344,0,,,,
24.682682037353516,36.55976104736328,71,42.587894439697266,42.40869903564453,0,,,,
24.4571590423584,36.46803665161133,72,42.01958084106445,42.927364349365234,0,,,,
23.617835998535156,36.50572967529297,73,43.36935806274414,42.52999496459961,0,,,,
25.04843521118164,36.305694580078125,74,41.771095275878906,42.09754943847656,0,,,,
24.284259796142578,36.260772705078125,75,41.62725067138672,42.870811462402344,0,,,,
23.692607879638672,36.47678756713867,76,42.88282012939453,42.854923248291016,0,,,,
23.840517044067383,36.53591537475586,77,42.897003173828125,42.87022018432617,0,,,,
24.385725021362305,36.56118392944336,78,42.2318229675293,43.066001892089844,0,,,,
25.333192825317383,36.513580322265625,79,41.59565353393555,42.611900329589844,0,,,,
23.76437759399414,36.2615966796875,80,42.371795654296875,42.64861297607422,0,,,,
23.669872283935547,36.371726989746094,81,42.67263412475586,42.77267074584961,0,,,,
24.23871421813965,36.28852844238281,82,42.70769119262695,41.919166564941406,0,,,,
24.08960723876953,36.18669128417969,83,41.67850112915039,42.791961669921875,0,,,,
24.77650260925293,36.88383102416992,84,42.7070198059082,43.167964935302734,0,,,,
24.35219955444336,36.02971649169922,85,41.594085693359375,42.142860412597656,0,,,,
24.569278717041016,36.669029235839844,86,42.869136810302734,42.568660736083984,0,,,,
25.3603572845459,37.00452423095703,87,42.66462707519531,42.988582611083984,0,,,,
24.579330444335938,36.28324508666992,88,41.64078903198242,42.629615783691406,0,,,,
24.15829849243164,35.88085174560547,89,41.2787971496582,42.20545959472656,0,,,,
24.386837005615234,36.52668762207031,90,42.4918212890625,42.70140838623047,0,,,,
24.32657241821289,36.029052734375,91,42.230960845947266,41.52962875366211,0,,,,
23.288372039794922,36.049129486083984,92,41.76884460449219,43.09016036987305,0,,,,
24.21764373779297,36.3109130859375,93,42.12851333618164,42.586570739746094,0,,,,
23.100648880004883,35.59389877319336,94,41.27705383300781,42.40399169921875,0,,,,
24.913883209228516,36.39371871948242,95,41.28664779663086,42.980621337890625,0,,,,
24.052780151367188,36.602352142333984,96,43.127044677734375,42.627227783203125,0,,,,
24.705900192260742,36.30010223388672,97,41.70332336425781,42.49108123779297,0,,,,
23.895187377929688,36.267581939697266,98,42.20521545410156,42.70233917236328,0,,,,
24.692352294921875,36.307891845703125,99,41.654884338378906,42.57643127441406,0,,,,
24.157268524169922,36.3656005859375,100,42.5637321472168,42.37580490112305,0,,,,
23.736547470092773,36.06896209716797,101,42.058692932128906,42.41164779663086,0,,,,
22.981704711914062,35.45857238769531,102,41.661590576171875,41.732425689697266,0,,,,
23.570667266845703,35.98557662963867,103,41.70894241333008,42.6771240234375,0,,,,
23.427846908569336,35.760353088378906,104,41.87220001220703,41.98100280761719,0,,,,
23.385147094726562,35.64944839477539,105,41.53834533691406,42.02484893798828,0,,,,
23.742521286010742,35.89119338989258,106,42.00554275512695,41.92551040649414,0,,,,
24.132482528686523,36.03122329711914,107,41.518150329589844,42.44302749633789,0,,,,
25.341541290283203,36.35634994506836,108,41.7464714050293,41.98102951049805,0,,,,
23.198699951171875,35.85338592529297,109,42.21634292602539,42.14510726928711,0,,,,
24.872209548950195,36.21576690673828,110,41.06044387817383,42.714637756347656,0,,,,
24.855178833007812,36.255767822265625,111,41.882774353027344,42.02934646606445,0,,,,
23.33004379272461,35.79816818237305,112,41.44171142578125,42.62274169921875,0,,,,
22.83287239074707,35.654945373535156,113,41.60457992553711,42.527374267578125,0,,,,
23.260028839111328,35.791259765625,114,41.756805419921875,42.35695266723633,0,,,,
24.024614334106445,35.895294189453125,115,41.42573928833008,42.235530853271484,0,,,,
24.438434600830078,36.27720260620117,116,42.542171478271484,41.85099792480469,0,,,,
23.988008499145508,36.10816192626953,117,42.51284408569336,41.82363510131836,0,,,,
25.14232635498047,36.36581039428711,118,41.75761795043945,42.19748306274414,0,,,,
23.19386100769043,35.78724670410156,119,41.61565017700195,42.552223205566406,0,,,,
22.503597259521484,35.654502868652344,120,41.92047119140625,42.539424896240234,0,,,,
24.454370498657227,36.169620513916016,121,41.73418045043945,42.32030487060547,0,,,,
24.975719451904297,35.94041061401367,122,40.90249252319336,41.94301223754883,0,,,,
23.291584014892578,35.73090362548828,123,41.55219268798828,42.34892272949219,0,,,,
23.354494094848633,35.649078369140625,124,41.9036750793457,41.68907165527344,0,,,,
22.7258243560791,35.755985260009766,125,42.24833297729492,42.293800354003906,0,,,,
22.996721267700195,35.44998550415039,126,40.92186737060547,42.431365966796875,0,,,,
22.729684829711914,35.60983657836914,127,41.388099670410156,42.71171951293945,0,,,,
23.88530158996582,35.82270431518555,128,41.7241096496582,41.858699798583984,0,,,,
23.732755661010742,35.61958312988281,129,41.625614166259766,41.50037384033203,0,,,,
23.757434844970703,35.74928283691406,130,41.47072982788086,42.01968765258789,0,,,,
23.962846755981445,35.816810607910156,131,40.94597244262695,42.54161071777344,0,,,,
23.866512298583984,35.798362731933594,132,41.82365417480469,41.70491409301758,0,,,,
23.137903213500977,35.655921936035156,133,42.17646026611328,41.65340805053711,0,,,,
23.63115119934082,35.470184326171875,134,40.93534851074219,41.844058990478516,0,,,,
22.68397331237793,35.23834991455078,135,41.288543701171875,41.74251937866211,0,,,,
23.709850311279297,35.633052825927734,136,41.17120361328125,42.018096923828125,0,,,,
23.44448471069336,35.43444061279297,137,41.40639114379883,41.45244216918945,0,,,,
23.83477020263672,35.49190139770508,138,41.084800720214844,41.55612564086914,0,,,,
23.750131607055664,35.61383819580078,139,41.14373779296875,41.94764709472656,0,,,,
23.34926414489746,35.086097717285156,140,40.785682678222656,41.123348236083984,0,,,,
23.132354736328125,35.68968200683594,141,41.598114013671875,42.33856964111328,0,,,,
22.941143035888672,35.37384033203125,142,41.25291442871094,41.927467346191406,0,,,,
24.30413246154785,36.04254150390625,143,41.81882858276367,42.004661560058594,0,,,,
24.682828903198242,36.2205924987793,144,42.31373596191406,41.66520690917969,0,,,,
23.063459396362305,35.38470458984375,145,41.334068298339844,41.7565803527832,0,,,,
23.01711654663086,35.21371078491211,146,40.837833404541016,41.78618240356445,0,,,,
22.972187042236328,35.2471923828125,147,40.966209411621094,41.80317687988281,0,,,,
22.744991302490234,35.25446319580078,148,41.292198181152344,41.72618865966797,0,,,,
24.16259765625,35.758155822753906,149,41.39773178100586,41.714134216308594,0,,,,
23.94820785522461,35.78388977050781,150,41.76560592651367,41.63785934448242,0,,,,
23.360618591308594,35.45819854736328,151,41.38633346557617,41.62763595581055,0,,,,
23.764619827270508,35.77418518066406,152,41.2967529296875,42.26118850708008,0,,,,
22.64148712158203,35.30577087402344,153,41.10042953491211,42.175392150878906,0,,,,
22.746482849121094,35.30131149291992,154,41.27702331542969,41.88042449951172,0,,,,
22.792068481445312,35.25611114501953,155,41.507225036621094,41.46903991699219,0,,,,
21.9910888671875,34.58231735229492,156,40.60842514038086,41.14743423461914,0,,,,
23.35414695739746,35.040557861328125,157,40.628849029541016,41.138668060302734,0,,,,
22.696561813354492,34.94038391113281,158,40.48516845703125,41.6394157409668,0,,,,
23.29844856262207,35.44352340698242,159,40.87810516357422,42.15401840209961,0,,,,
23.5777530670166,35.317405700683594,160,40.57197952270508,41.80248260498047,0,,,,
23.023996353149414,35.51747512817383,161,41.32514953613281,42.20328140258789,0,,,,
23.984825134277344,35.367008209228516,162,40.79153823852539,41.32465744018555,0,,,,
23.883358001708984,35.48356628417969,163,40.873443603515625,41.69389724731445,0,,,,
22.963886260986328,34.90010070800781,164,40.53569793701172,41.20072555541992,0,,,,
22.796306610107422,34.968902587890625,165,40.424766540527344,41.68562698364258,0,,,,
23.380653381347656,35.475929260253906,166,41.1047477722168,41.942378997802734,0,,,,
23.182682037353516,35.113216400146484,167,40.746826171875,41.41014099121094,0,,,,
23.486732482910156,35.641319274902344,168,41.311012268066406,42.1262092590332,0,,,,
23.838298797607422,35.312965393066406,169,40.53727340698242,41.563316345214844,0,,,,
23.33734130859375,35.36960220336914,170,41.43915939331055,41.33230209350586,0,,,,
23.51297378540039,35.421897888183594,171,40.61784362792969,42.13487243652344,0,,,,
23.717222213745117,35.070526123046875,172,40.61674118041992,40.87761306762695,0,,,,
22.07697296142578,34.69731140136719,173,40.403289794921875,41.611663818359375,0,,,,
22.7786922454834,34.78990936279297,174,40.68661117553711,40.9044189453125,0,,,,
23.18181037902832,35.196044921875,175,40.65044403076172,41.75587844848633,0,,,,
22.9678897857666,35.157676696777344,176,41.25872039794922,41.24641799926758,0,,,,
22.6322021484375,34.92589569091797,177,40.64699172973633,41.49848937988281,0,,,,
23.64577293395996,35.29625701904297,178,41.422061920166016,40.820926666259766,0,,,,
23.20655632019043,34.868072509765625,179,40.29294204711914,41.10470962524414,0,,,,
22.535690307617188,34.82993698120117,180,40.85055160522461,41.10356903076172,0,,,,
23.605792999267578,34.767921447753906,181,40.065696716308594,40.63226318359375,0,,,,
22.936609268188477,34.77395248413086,182,40.83478927612305,40.55045700073242,0,,,,
21.993419647216797,34.48907470703125,183,39.990089416503906,41.48371124267578,0,,,,
23.02482032775879,34.983943939208984,184,41.41712951660156,40.50988006591797,0,,,,
22.322553634643555,34.361019134521484,185,40.099578857421875,40.660919189453125,0,,,,
22.50991439819336,34.459922790527344,186,40.2497444152832,40.620094299316406,0,,,,
23.27309226989746,34.86116409301758,187,40.3919792175293,40.91841125488281,0,,,,
23.071083068847656,34.78911590576172,188,39.92933654785156,41.36692428588867,0,,,,
21.938642501831055,34.479644775390625,189,40.96029281616211,40.540000915527344,0,,,,
21.697586059570312,34.08082580566406,190,40.08182907104492,40.46306610107422,0,,,,
22.589754104614258,34.57236862182617,191,39.93354034423828,41.193809509277344,0,,,,
22.940311431884766,35.012142181396484,192,40.57326126098633,41.52285385131836,0,,,,
22.62704849243164,34.320640563964844,193,39.806400299072266,40.528472900390625,0,,,,
22.87944793701172,34.743309020996094,194,40.243106842041016,41.107364654541016,0,,,,
22.80388832092285,34.76325988769531,195,40.64813995361328,40.83774185180664,0,,,,
22.197696685791016,34.42151641845703,196,40.41159439086914,40.65525817871094,0,,,,
22.697418212890625,34.37957763671875,197,39.8851203918457,40.556190490722656,0,,,,
23.30667495727539,34.82982635498047,198,40.70254135131836,40.48025131225586,0,,,,
22.666479110717773,34.84501647949219,199,41.084903717041016,40.78365707397461,0,,,,
23.105510711669922,34.34699630737305,200,39.76486587524414,40.17060089111328,0,,,,
22.524282455444336,34.70165252685547,201,40.5696907043457,41.01097869873047,0,,,,
22.73224639892578,34.92177963256836,202,40.605812072753906,41.427276611328125,0,,,,
22.40768051147461,34.97004699707031,203,41.39778137207031,41.10467529296875,0,,,,
23.73567771911621,34.862548828125,204,40.85979461669922,39.992164611816406,0,,,,
22.899721145629883,34.826080322265625,205,40.79793167114258,40.78058624267578,0,,,,
22.998638153076172,34.54871368408203,206,39.92398452758789,40.7235107421875,0,,,,
22.378986358642578,34.2012939453125,207,39.33290481567383,40.891990661621094,0,,,,
22.2037353515625,34.514244079589844,208,40.56568145751953,40.773311614990234,0,,,,
22.791635513305664,34.371620178222656,209,40.14331817626953,40.17991256713867,0,,,,
22.4822998046875,34.37644958496094,210,40.380958557128906,40.26609420776367,0,,,,
22.51335906982422,34.55433654785156,211,40.40826416015625,40.74138259887695,0,,,,
23.916322708129883,34.734317779541016,212,40.09398651123047,40.19264221191406,0,,,,
22.734600067138672,34.719383239746094,213,40.323421478271484,41.10011291503906,0,,,,
22.499774932861328,34.3569450378418,214,40.02482986450195,40.546234130859375,0,,,,
22.618576049804688,34.237205505371094,215,39.93297576904297,40.16006088256836,0,,,,
22.43745231628418,34.19917297363281,216,39.93593215942383,40.2241325378418,0,,,,
22.710769653320312,34.37456512451172,217,40.23556900024414,40.17735290527344,0,,,,
22.59005355834961,34.44219970703125,218,40.107078552246094,40.62947082519531,0,,,,
23.42403793334961,34.64573669433594,219,40.69432067871094,39.818851470947266,0,,,,
23.01150131225586,34.55247497558594,220,40.094417572021484,40.5515022277832,0,,,,
22.652284622192383,34.44080352783203,221,40.20721435546875,40.462913513183594,0,,,,
21.95281219482422,33.9405403137207,222,39.61619567871094,40.25260925292969,0,,,,
22.239105224609375,34.08985900878906,223,39.80019760131836,40.23027420043945,0,,,,
22.719589233398438,34.330101013183594,224,40.332496643066406,39.93820571899414,0,,,,
23.784683227539062,34.71733474731445,225,40.04644775390625,40.32086944580078,0,,,,
22.71699333190918,33.972164154052734,226,39.40842819213867,39.79106903076172,0,,,,
23.248947143554688,34.66783142089844,227,40.420928955078125,40.333614349365234,0,,,,
22.4747371673584,33.985084533691406,228,39.52824401855469,39.9522705078125,0,,,,
22.218753814697266,34.27717590332031,229,40.047569274902344,40.565208435058594,0,,,,
22.199281692504883,33.90054702758789,230,39.58671951293945,39.9156379699707,0,,,,
22.57086753845215,33.967411041259766,231,39.374324798583984,39.95703887939453,0,,,,
22.21936798095703,34.07630920410156,232,40.2070426940918,39.802513122558594,0,,,,
22.761207580566406,34.15370559692383,233,39.42567825317383,40.27422332763672,0,,,,
22.487958908081055,34.2332878112793,234,40.22517395019531,39.98672866821289,0,,,,
22.616493225097656,34.01364517211914,235,39.70875930786133,39.71568298339844,0,,,,
21.90655517578125,33.95574951171875,236,39.97889709472656,39.98179244995117,0,,,,
22.862390518188477,33.78200149536133,237,39.23773193359375,39.245880126953125,0,,,,
22.48575782775879,34.130882263183594,238,39.54235076904297,40.36453628540039,0,,,,
23.177330017089844,34.35356140136719,239,40.11189651489258,39.77145004272461,0,,,,
22.48733139038086,33.820064544677734,240,39.691490173339844,39.2813720703125,0,,,,
22.33043670654297,33.637420654296875,241,39.20223617553711,39.379581451416016,0,,,,
22.700443267822266,33.971153259277344,242,39.45832061767578,39.754695892333984,0,,,,
22.49224090576172,34.12839126586914,243,40.18870544433594,39.7042236328125,0,,,,
22.08521842956543,33.497535705566406,244,39.366722106933594,39.04065704345703,0,,,,
22.560697555541992,33.91382598876953,245,39.771202087402344,39.40957260131836,0,,,,
22.376270294189453,33.82139205932617,246,39.27736282348633,39.8105354309082,0,,,,
22.75167465209961,33.731807708740234,247,39.14292907714844,39.300819396972656,0,,,,
22.403911590576172,33.648590087890625,248,39.401702880859375,39.1401481628418,0,,,,
22.133825302124023,33.79051971435547,249,39.45615005493164,39.781585693359375,0,,,,
22.068344116210938,33.87327575683594,250,39.53860855102539,40.01287078857422,0,,,,
22.40482521057129,33.522499084472656,251,39.19804382324219,38.96462631225586,0,,,,
22.106069564819336,33.554283142089844,252,39.533836364746094,39.02294158935547,0,,,,
23.217315673828125,34.353118896484375,253,40.22577667236328,39.61625671386719,0,,,,
22.49017906188965,33.485374450683594,254,39.01163101196289,38.95431137084961,0,,,,
21.11266326904297,33.20994567871094,255,38.850887298583984,39.666282653808594,0,,,,
21.38164520263672,33.349143981933594,256,39.30674743652344,39.359031677246094,0,,,,
21.745229721069336,33.39863967895508,257,39.21712112426758,39.23356628417969,0,,,,
22.142988204956055,33.62432098388672,258,39.14958953857422,39.580379486083984,0,,,,
21.89075469970703,33.380008697509766,259,39.05226135253906,39.1970100402832,0,,,,
22.04909896850586,33.79990768432617,260,40.46764373779297,38.88296890258789,0,,,,
22.124347686767578,33.418304443359375,261,38.90782928466797,39.22274398803711,0,,,,
22.051095962524414,33.57847595214844,262,39.1330680847168,39.55126190185547,0,,,,
22.188688278198242,33.29026794433594,263,38.723995208740234,38.95811080932617,0,,,,
21.25322914123535,33.35315704345703,264,39.26115036010742,39.54508590698242,0,,,,
22.70375633239746,33.69203186035156,265,39.185401916503906,39.186927795410156,0,,,,
21.729354858398438,33.43593215942383,266,39.227142333984375,39.351295471191406,0,,,,
22.195085525512695,33.476234436035156,267,38.9513053894043,39.28230667114258,0,,,,
22.40549659729004,33.51221466064453,268,39.202701568603516,38.92845153808594,0,,,,
21.7569580078125,32.99969482421875,269,38.64490509033203,38.59722137451172,0,,,,
22.09324836730957,33.4751091003418,270,39.26097106933594,39.07110595703125,0,,,,
22.57317543029785,33.68952941894531,271,39.313716888427734,39.18168640136719,0,,,,
21.61835289001465,33.07912063598633,272,38.35934829711914,39.25965118408203,0,,,,
22.422515869140625,33.531734466552734,273,39.20946502685547,38.96322250366211,0,,,,
21.153839111328125,33.26554870605469,274,39.567203521728516,39.075599670410156,0,,,,
22.13504981994629,33.379005432128906,275,39.64133834838867,38.360626220703125,0,,,,
21.91977882385254,33.031333923339844,276,38.81692886352539,38.35729217529297,0,,,,
22.1373291015625,33.47401428222656,277,39.409095764160156,38.8756103515625,0,,,,
21.51877784729004,33.02872085571289,278,38.65373611450195,38.91364288330078,0,,,,
22.145484924316406,33.152896881103516,279,38.83747863769531,38.47572708129883,0,,,,
21.510114669799805,33.009483337402344,280,38.701873779296875,38.81645584106445,0,,,,
22.14092254638672,32.8846549987793,281,38.10755920410156,38.405479431152344,0,,,,
21.801860809326172,32.63481140136719,282,37.80140686035156,38.3011589050293,0,,,,
22.373348236083984,33.3636474609375,283,38.79740905761719,38.92018127441406,0,,,,
22.820568084716797,33.11103057861328,284,38.50371551513672,38.00879669189453,0,,,,
22.07037353515625,33.1026611328125,285,39.11407470703125,38.12353515625,0,,,,
22.39883041381836,33.4688835144043,286,39.21210479736328,38.795711517333984,0,,,,
21.819854736328125,32.8792839050293,287,38.72165298461914,38.096343994140625,0,,,,
22.17392921447754,33.11292266845703,288,38.636505126953125,38.52832794189453,0,,,,
21.545658111572266,33.01734924316406,289,38.45139694213867,39.05499267578125,0,,,,
21.462705612182617,32.894737243652344,290,38.66511917114258,38.5563850402832,0,,,,
21.76084327697754,33.123958587646484,291,39.256568908691406,38.354461669921875,0,,,,
21.870555877685547,32.968994140625,292,38.78175735473633,38.254661560058594,0,,,,
21.897123336791992,32.93980026245117,293,38.48497009277344,38.43730545043945,0,,,,
21.617538452148438,33.019710540771484,294,38.3390998840332,39.10248947143555,0,,,,
21.936626434326172,32.89390182495117,295,38.363651275634766,38.38142013549805,0,,,,
22.307754516601562,33.22231674194336,296,38.83461380004883,38.52457809448242,0,,,,
22.125146865844727,32.88227081298828,297,38.19371795654297,38.32794952392578,0,,,,
21.279708862304688,32.594078063964844,298,38.19508743286133,38.30743408203125,0,,,,
21.84148597717285,32.95520782470703,299,38.296878814697266,38.727256774902344,0,,,,
21.26189422607422,32.56845474243164,300,37.86516571044922,38.57830047607422,0,,,,
21.606613159179688,32.999427795410156,301,38.62103271484375,38.77063751220703,0,,,,
21.071699142456055,32.623355865478516,302,38.37275695800781,38.42560577392578,0,,,,
21.276790618896484,32.400306701660156,303,37.73088073730469,38.19324493408203,0,,,,
22.177955627441406,32.950767517089844,304,38.3533935546875,38.320953369140625,0,,,,
22.109233856201172,32.55320358276367,305,37.48203659057617,38.06834030151367,0,,,,
21.89432144165039,33.033546447753906,306,38.31660079956055,38.88970947265625,0,,,,
22.267059326171875,33.122222900390625,307,38.422733306884766,38.6768798828125,0,,,,
21.729894638061523,33.18995666503906,308,39.10721969604492,38.73274612426758,0,,,,
21.379512786865234,32.59884262084961,309,37.90028762817383,38.516727447509766,0,,,,
21.460477828979492,32.75862121582031,310,38.78181457519531,38.033573150634766,0,,,,
21.864337921142578,32.812103271484375,311,38.073204040527344,38.49877166748047,0,,,,
21.634485244750977,32.82307815551758,312,38.44346618652344,38.39128112792969,0,,,,
21.898624420166016,32.793434143066406,313,38.353275299072266,38.12840270996094,0,,,,
21.504493713378906,32.593482971191406,314,38.43428421020508,37.84166717529297,0,,,,
21.05096435546875,32.528656005859375,315,38.156822204589844,38.37818145751953,0,,,,
22.16213607788086,32.83488082885742,316,37.946842193603516,38.395660400390625,0,,,,
22.31944465637207,32.792659759521484,317,37.89977264404297,38.15876388549805,0,,,,
22.00822639465332,32.89360427856445,318,38.33274459838867,38.339839935302734,0,,,,
21.625381469726562,32.98210144042969,319,38.36100387573242,38.95991134643555,0,,,,
22.362281799316406,33.052696228027344,320,38.22296905517578,38.572837829589844,0,,,,
21.581117630004883,32.62617492675781,321,37.84099578857422,38.45641326904297,0,,,,
22.03458023071289,32.86692428588867,322,38.323970794677734,38.242218017578125,0,,,,
22.04579734802246,32.82021713256836,323,38.3050422668457,38.109806060791016,0,,,,
21.42327117919922,32.477020263671875,324,37.7933464050293,38.21443557739258,0,,,,
20.78319549560547,32.17044448852539,325,37.55508041381836,38.173057556152344,0,,,,
22.06029510498047,32.726043701171875,326,37.96207046508789,38.15575408935547,0,,,,
21.54747200012207,32.47900390625,327,37.6394157409668,38.2501220703125,0,,,,
21.934621810913086,32.56694030761719,328,37.8076057434082,37.958580017089844,0,,,,
21.230182647705078,32.11039733886719,329,37.17987823486328,37.9211311340332,0,,,,
21.85866928100586,32.5879020690918,330,37.7802734375,38.124755859375,0,,,,
20.976778030395508,32.303043365478516,331,38.19923400878906,37.733116149902344,0,,,,
21.663209915161133,32.55562973022461,332,37.9569091796875,38.04677200317383,0,,,,
20.43500328063965,32.09989929199219,333,38.00816345214844,37.856529235839844,0,,,,
21.683927536010742,32.77070999145508,334,38.547760009765625,38.08043670654297,0,,,,
21.453933715820312,32.36966323852539,335,37.70392990112305,37.95112228393555,0,,,,
21.122150421142578,32.28219223022461,336,37.65386962890625,38.07054901123047,0,,,,
21.603565216064453,32.377601623535156,337,37.74400329589844,37.78523635864258,0,,,,
21.29527473449707,32.46034240722656,338,37.744468688964844,38.341278076171875,0,,,,
20.90936851501465,32.384342193603516,339,38.38829040527344,37.85536193847656,0,,,,
21.362930297851562,32.57062911987305,340,38.15972900390625,38.18922805786133,0,,,,
21.201862335205078,32.36482238769531,341,38.08161163330078,37.81100082397461,0,,,,
21.1619815826416,32.65602111816406,342,38.47065353393555,38.33543014526367,0,,,,
21.290904998779297,32.037864685058594,343,36.890586853027344,37.93209457397461,0,,,,
21.489013671875,32.05778121948242,344,36.854164123535156,37.83015823364258,0,,,,
22.18993377685547,32.74455642700195,345,38.36368179321289,37.68004608154297,0,,,,
21.660892486572266,32.50640869140625,346,37.755592346191406,38.102745056152344,0,,,,
