epoch,step,template_features_loss,train_loss,raw_features_loss,template_loss,fmr10,fmr100,eer,fmr20
0,70,15.340839385986328,18.872343063354492,15.22891616821289,26.047271728515625,,,,
0,71,16.31554412841797,19.301902770996094,15.582136154174805,26.00802993774414,,,,
0,72,15.454872131347656,18.779943466186523,14.942694664001465,25.9422607421875,,,,
0,73,15.200862884521484,18.574443817138672,15.256168365478516,25.26629638671875,,,,
0,74,15.863351821899414,18.635286331176758,14.801220893859863,25.241283416748047,,,,
0,75,16.20575714111328,18.977794647216797,14.769025802612305,25.95859718322754,,,,
0,76,16.408390045166016,19.958454132080078,16.153234481811523,27.31373405456543,,,,
0,77,15.222268104553223,18.325149536132812,14.59950065612793,25.153675079345703,,,,
0,78,15.49721908569336,18.88330078125,15.033205032348633,26.119476318359375,,,,
0,79,15.73838996887207,18.74329376220703,15.189885139465332,25.30160140991211,,,,
0,80,16.210887908935547,18.728885650634766,14.762504577636719,25.213258743286133,,,,
0,81,15.741194725036621,19.277931213378906,15.757102012634277,26.335493087768555,,,,
0,82,16.2172794342041,18.745563507080078,15.258070945739746,24.761335372924805,,,,
0,83,15.695219039916992,18.870376586914062,15.852455139160156,25.063457489013672,,,,
0,84,15.762261390686035,18.74709129333496,14.772361755371094,25.706647872924805,,,,
0,85,15.858200073242188,18.27613067626953,14.380037307739258,24.590150833129883,,,,
0,86,15.956892967224121,18.811172485351562,15.3329496383667,25.143672943115234,,,,
0,87,16.034191131591797,18.760456085205078,15.176027297973633,25.071144104003906,,,,
0,88,15.758487701416016,18.7666015625,15.278461456298828,25.26285171508789,,,,
0,89,15.688263893127441,18.824970245361328,15.155111312866211,25.631532669067383,,,,
0,90,15.886786460876465,18.975309371948242,15.498977661132812,25.5401611328125,,,,
0,91,15.801332473754883,18.271398544311523,14.378150939941406,24.63471221923828,,,,
0,92,15.382561683654785,18.68716049194336,15.027463912963867,25.651451110839844,,,,
0,93,15.636442184448242,18.73626708984375,14.708386421203613,25.863969802856445,,,,
0,94,14.957085609436035,18.511159896850586,15.238380432128906,25.3380126953125,,,,
0,95,15.780058860778809,18.855365753173828,14.929213523864746,25.85682487487793,,,,
0,96,16.16645622253418,18.722631454467773,15.148188591003418,24.853246688842773,,,,
0,97,15.499251365661621,18.602521896362305,14.908130645751953,25.400182723999023,,,,
0,98,15.329788208007812,18.655406951904297,15.138626098632812,25.497804641723633,,,,
0,99,16.1946964263916,18.878490447998047,14.91344928741455,25.527320861816406,,,,
0,100,15.978309631347656,18.59603500366211,14.710116386413574,25.09967803955078,,,,
0,101,15.706887245178223,18.490995407104492,14.916223526000977,24.849870681762695,,,,
0,102,15.418256759643555,18.371702194213867,14.895163536071777,24.801685333251953,,,,
0,103,15.273126602172852,18.63899803161621,14.858783721923828,25.785079956054688,,,,
0,104,15.51038932800293,18.514305114746094,15.115342140197754,24.91718101501465,,,,
0,105,15.934850692749023,18.495441436767578,14.466590881347656,25.08487892150879,,,,
0,106,16.159887313842773,18.795574188232422,15.42383098602295,24.80300521850586,,,,
0,107,15.217911720275879,18.451168060302734,14.69295597076416,25.442636489868164,,,,
0,108,15.387714385986328,18.59707260131836,15.596562385559082,24.806941986083984,,,,
0,109,15.670124053955078,18.697355270385742,14.865514755249023,25.55642318725586,,,,
0,110,14.983373641967773,18.341964721679688,15.041117668151855,25.001401901245117,,,,
0,111,15.833877563476562,18.48284149169922,14.412643432617188,25.202003479003906,,,,
0,112,15.148871421813965,18.185443878173828,14.479859352111816,24.927595138549805,,,,
0,113,15.10086441040039,17.977670669555664,13.995774269104004,24.83637237548828,,,,
0,114,15.292093276977539,18.48224449157715,14.735937118530273,25.418701171875,,,,
0,115,16.025331497192383,18.462505340576172,14.62020492553711,24.74197769165039,,,,
0,116,15.36859130859375,18.238222122192383,14.41861629486084,24.92745590209961,,,,
0,117,15.564569473266602,18.26349449157715,14.572835922241211,24.653076171875,,,,
0,118,15.598430633544922,18.024072647094727,14.443509101867676,24.030277252197266,,,,
0,119,16.093006134033203,18.714811325073242,15.038810729980469,25.01261329650879,,,,
0,120,15.113015174865723,18.244375228881836,14.65292739868164,24.967180252075195,,,,
0,121,15.891295433044434,18.609861373901367,15.24488639831543,24.693403244018555,,,,
0,122,15.359818458557129,18.502851486206055,14.674751281738281,25.473981857299805,,,,
0,123,15.576762199401855,17.968032836914062,13.719944953918457,24.607389450073242,,,,
0,124,14.9627103805542,18.1334285736084,15.10804271697998,24.329532623291016,,,,
0,125,14.900447845458984,18.15182876586914,14.878960609436035,24.67607307434082,,,,
0,126,15.20298957824707,18.41384506225586,14.883869171142578,25.154674530029297,,,,
0,127,15.498832702636719,18.386940002441406,14.152994155883789,25.50899314880371,,,,
0,128,15.641963958740234,18.268117904663086,14.309233665466309,24.8531551361084,,,,
0,129,14.950446128845215,18.280601501464844,15.326144218444824,24.565214157104492,,,,
0,130,15.035393714904785,18.279205322265625,14.75918960571289,25.04302978515625,,,,
0,131,15.143412590026855,18.10025405883789,14.617239952087402,24.54010581970215,,,,
0,132,15.684857368469238,18.161865234375,14.334110260009766,24.46662712097168,,,,
0,133,15.193885803222656,18.02313804626465,14.558972358703613,24.31655502319336,,,,
0,134,15.135870933532715,18.044626235961914,14.574125289916992,24.42388153076172,,,,
0,135,15.408409118652344,18.444984436035156,14.804388999938965,25.122156143188477,,,,
0,136,15.529064178466797,18.31890296936035,14.795265197753906,24.63237762451172,,,,
0,137,15.958826065063477,18.119678497314453,14.379782676696777,24.020423889160156,,,,
0,138,15.511777877807617,17.966747283935547,14.33334732055664,24.055110931396484,,,,
0,139,15.222097396850586,18.298114776611328,14.885212898254395,24.787033081054688,,,,
0,140,15.97161865234375,18.208255767822266,13.913213729858398,24.73993492126465,,,,
0,141,15.369329452514648,18.054195404052734,13.759920120239258,25.03333282470703,,,,
0,142,15.301916122436523,18.045377731323242,14.40156078338623,24.432655334472656,,,,
0,143,15.389564514160156,18.250394821166992,14.680837631225586,24.6807804107666,,,,
0,144,14.953922271728516,17.77667999267578,13.901097297668457,24.475019454956055,,,,
0,145,15.286660194396973,17.997779846191406,14.276077270507812,24.430599212646484,,,,
0,146,15.796435356140137,18.01830291748047,14.143930435180664,24.114540100097656,,,,
0,147,15.698551177978516,17.908695220947266,13.860536575317383,24.166996002197266,,,,
0,148,15.975967407226562,18.4835262298584,14.316781044006348,25.15782928466797,,,,
0,149,15.076464653015137,18.110736846923828,14.621509552001953,24.634233474731445,,,,
0,150,15.429810523986816,18.281368255615234,14.561017990112305,24.853269577026367,,,,
0,151,14.711284637451172,17.724000930786133,14.06578254699707,24.394933700561523,,,,
0,152,15.367414474487305,17.683868408203125,14.230714797973633,23.453475952148438,,,,
0,153,15.94124984741211,18.094295501708984,13.708724975585938,24.632909774780273,,,,
0,154,15.39488697052002,17.875690460205078,13.836437225341797,24.395742416381836,,,,
0,155,14.80826187133789,17.887174606323242,14.250534057617188,24.602725982666016,,,,
0,156,15.099776268005371,18.138545989990234,14.525126457214355,24.790733337402344,,,,
0,157,15.483317375183105,17.962797164916992,14.304244995117188,24.1008243560791,,,,
0,158,15.545475959777832,17.688945770263672,13.601668357849121,23.919687271118164,,,,
0,159,15.913326263427734,17.885831832885742,14.023558616638184,23.720609664916992,,,,
0,160,15.162633895874023,17.673864364624023,14.06839656829834,23.79056167602539,,,,
0,161,15.365945816040039,18.085620880126953,14.210680961608887,24.680233001708984,,,,
0,162,15.599686622619629,18.01325035095215,14.396564483642578,24.043498992919922,,,,
0,163,15.424949645996094,17.724517822265625,13.771615028381348,23.976987838745117,,,,
0,164,15.073129653930664,17.97911834716797,13.877890586853027,24.986331939697266,,,,
0,165,15.263969421386719,17.879714965820312,13.7362060546875,24.638965606689453,,,,
0,166,14.879263877868652,17.74574851989746,14.673398971557617,23.684581756591797,,,,
0,167,15.370804786682129,17.723264694213867,13.544149398803711,24.254838943481445,,,,
0,168,15.58926773071289,17.784412384033203,13.571016311645508,24.19295310974121,,,,
0,169,14.72806453704834,17.59088134765625,14.06855297088623,23.976028442382812,,,,
0,170,15.196515083312988,17.588768005371094,13.609589576721191,23.96019744873047,,,,
0,171,14.78549861907959,17.58969497680664,14.168394088745117,23.81519317626953,,,,
0,172,15.408379554748535,17.72683334350586,13.72536563873291,24.0467529296875,,,,
0,173,14.722304344177246,17.502971649169922,13.664715766906738,24.12189483642578,,,,
0,174,14.82206916809082,17.429136276245117,13.45319938659668,24.01213836669922,,,,
0,175,15.394564628601074,17.77560043334961,13.831771850585938,24.1004638671875,,,,
0,176,14.977594375610352,17.535673141479492,13.914045333862305,23.715377807617188,,,,
0,177,15.24644947052002,17.589366912841797,13.939217567443848,23.582433700561523,,,,
0,178,15.379934310913086,17.892822265625,14.078758239746094,24.21977424621582,,,,
0,179,15.019558906555176,17.800228118896484,14.156838417053223,24.224287033081055,,,,
0,180,14.654515266418457,17.416494369506836,13.847793579101562,23.74717140197754,,,,
0,181,15.219593048095703,17.76226806640625,13.923393249511719,24.143817901611328,,,,
0,182,15.24970817565918,17.648216247558594,13.966347694396973,23.728593826293945,,,,
0,183,15.297948837280273,17.549230575561523,13.540529251098633,23.809213638305664,,,,
0,184,14.892748832702637,17.90079116821289,14.281195640563965,24.528425216674805,,,,
0,185,14.729388236999512,17.435029983520508,13.5785551071167,23.99714469909668,,,,
0,186,15.212069511413574,17.20630645751953,12.711138725280762,23.695707321166992,,,,
0,187,14.94466495513916,17.741863250732422,14.128613471984863,24.15230941772461,,,,
0,188,15.112543106079102,17.579904556274414,13.760645866394043,23.86652374267578,,,,
0,189,14.621545791625977,17.485702514648438,14.066388130187988,23.769168853759766,,,,
0,190,14.862552642822266,17.374479293823242,13.545146942138672,23.71573829650879,,,,
0,191,15.022564888000488,17.573501586914062,13.8738374710083,23.824100494384766,,,,
0,192,15.095460891723633,17.47332763671875,13.471857070922852,23.8526611328125,,,,
0,193,15.005780220031738,17.4069766998291,13.305063247680664,23.910083770751953,,,,
0,194,15.287066459655762,17.75400161743164,13.675200462341309,24.299734115600586,,,,
0,195,15.400575637817383,17.38311767578125,13.188655853271484,23.56011962890625,,,,
0,196,15.341428756713867,17.72159194946289,13.699385643005371,24.123958587646484,,,,
0,197,14.94741439819336,17.21011734008789,13.348153114318848,23.33478546142578,,,,
0,198,15.099510192871094,17.50693702697754,13.267032623291016,24.154266357421875,,,,
0,199,14.940740585327148,17.4528751373291,13.680112838745117,23.737770080566406,,,,
0,200,15.403593063354492,17.373943328857422,13.475091934204102,23.24314308166504,,,,
0,201,15.109600067138672,17.405933380126953,13.511475563049316,23.596723556518555,,,,
0,202,15.121798515319824,17.371253967285156,13.520822525024414,23.47113800048828,,,,
0,203,14.105109214782715,17.252971649169922,13.757406234741211,23.89639663696289,,,,
0,204,14.983102798461914,17.14525604248047,12.632513999938965,23.820148468017578,,,,
0,205,14.917612075805664,17.110252380371094,13.11280632019043,23.300336837768555,,,,
0,206,14.755820274353027,17.29569435119629,13.163104057312012,23.968156814575195,,,,
0,207,14.917474746704102,17.273256301879883,12.90202808380127,24.000263214111328,,,,
0,208,14.712756156921387,17.474857330322266,13.377565383911133,24.334251403808594,,,,
0,209,14.625144004821777,17.50196075439453,14.405184745788574,23.475549697875977,,,,
0,210,14.914411544799805,17.28636932373047,13.350456237792969,23.594236373901367,,,,
0,211,14.172779083251953,16.983531951904297,13.291437149047852,23.486377716064453,,,,
0,212,14.672304153442383,17.24530601501465,13.266963958740234,23.796649932861328,,,,
0,213,14.500406265258789,16.9788875579834,12.774413108825684,23.661840438842773,,,,
0,214,14.226166725158691,17.09621810913086,13.049619674682617,24.012861251831055,,,,
0,215,15.385171890258789,17.258852005004883,12.883028984069824,23.50835418701172,,,,
0,216,14.288230895996094,17.044761657714844,13.13469409942627,23.711360931396484,,,,
0,217,14.606406211853027,17.246726989746094,13.656017303466797,23.47775650024414,,,,
0,218,14.881585121154785,17.10109519958496,13.12672233581543,23.29497528076172,,,,
0,219,14.912211418151855,17.17984390258789,12.944343566894531,23.68297576904297,,,,
0,220,14.394013404846191,17.113544464111328,13.3152437210083,23.631372451782227,,,,
0,221,14.527740478515625,17.17555809020996,12.910868644714355,24.08806037902832,,,,
0,222,14.991964340209961,17.285259246826172,13.110018730163574,23.753795623779297,,,,
0,223,15.34946060180664,17.3154296875,13.330825805664062,23.26599884033203,,,,
0,224,14.780974388122559,17.060588836669922,13.059374809265137,23.341411590576172,,,,
0,225,14.27871036529541,16.912500381469727,12.778257369995117,23.680530548095703,,,,
0,226,14.524872779846191,17.127944946289062,13.367836952209473,23.491125106811523,,,,
0,227,14.7533597946167,17.02434539794922,12.793055534362793,23.526622772216797,,,,
0,228,14.451290130615234,16.859479904174805,12.7461519241333,23.38099479675293,,,,
0,229,14.921309471130371,17.405010223388672,13.517982482910156,23.775737762451172,,,,
0,230,15.103638648986816,17.241104125976562,13.186488151550293,23.43318748474121,,,,
0,231,15.019754409790039,16.953792572021484,12.439952850341797,23.40166664123535,,,,
0,232,14.956402778625488,17.461990356445312,13.271242141723633,24.1583251953125,,,,
0,233,14.97994613647461,17.21389389038086,12.89145278930664,23.770282745361328,,,,
0,234,14.381576538085938,16.99603843688965,13.348997116088867,23.257539749145508,,,,
0,235,14.589515686035156,17.303916931152344,12.952469825744629,24.369762420654297,,,,
0,236,14.051433563232422,16.870046615600586,12.866515159606934,23.69218635559082,,,,
0,237,14.418390274047852,17.085613250732422,13.371114730834961,23.467330932617188,,,,
0,238,15.12418270111084,16.89299774169922,12.436767578125,23.118038177490234,,,,
0,239,14.550169944763184,16.94823455810547,12.690147399902344,23.604385375976562,,,,
0,240,14.283918380737305,16.973556518554688,12.879300117492676,23.7574520111084,,,,
0,241,14.578664779663086,16.85951042175293,13.041913986206055,22.95795249938965,,,,
0,242,14.408428192138672,16.81424331665039,12.61757755279541,23.41672134399414,,,,
0,243,14.763718605041504,16.98505210876465,12.865043640136719,23.326393127441406,,,,
0,244,14.968456268310547,17.025962829589844,12.916086196899414,23.193344116210938,,,,
0,245,14.242273330688477,16.94510269165039,13.262296676635742,23.330732345581055,,,,
0,246,14.243226051330566,16.702125549316406,12.645259857177734,23.2178897857666,,,,
0,247,13.971155166625977,16.612138748168945,12.858607292175293,23.00665283203125,,,,
0,248,14.546077728271484,16.93404197692871,12.507184982299805,23.748863220214844,,,,
0,249,14.626214981079102,16.75111961364746,12.580217361450195,23.04692268371582,,,,
0,250,14.508867263793945,16.895795822143555,12.46996021270752,23.708555221557617,,,,
0,251,14.780122756958008,16.802257537841797,12.710375785827637,22.916269302368164,,,,
0,252,13.89011001586914,16.564937591552734,12.398866653442383,23.40583610534668,,,,
0,253,14.592822074890137,16.909454345703125,12.400786399841309,23.73475456237793,,,,
0,254,14.195008277893066,16.74518394470215,12.923453330993652,23.117090225219727,,,,
0,255,14.19441032409668,16.988510131835938,12.634574890136719,24.136547088623047,,,,
0,256,14.44046688079834,16.882383346557617,12.419351577758789,23.787330627441406,,,,
0,257,14.357892990112305,16.896953582763672,12.63295841217041,23.70000648498535,,,,
0,258,14.101875305175781,16.79712677001953,12.65778636932373,23.6317138671875,,,,
0,259,14.7156400680542,17.195905685424805,12.953290939331055,23.91878318786621,,,,
0,260,14.392775535583496,16.465251922607422,12.061261177062988,22.941713333129883,,,,
0,261,14.486351013183594,16.86054229736328,12.370710372924805,23.724563598632812,,,,
0,262,14.795931816101074,16.796493530273438,11.673227310180664,23.920318603515625,,,,
0,263,14.091693878173828,16.397003173828125,12.195293426513672,22.904022216796875,,,,
0,264,14.121501922607422,16.846115112304688,12.288966178894043,24.12787628173828,,,,
0,265,14.865248680114746,16.557126998901367,11.629980087280273,23.176151275634766,,,,
0,266,14.171762466430664,16.382892608642578,12.021448135375977,22.95546531677246,,,,
0,267,13.844069480895996,16.406787872314453,11.921588897705078,23.45469856262207,,,,
0,268,14.110162734985352,16.940216064453125,12.810952186584473,23.89952850341797,,,,
0,269,13.843132972717285,16.439105987548828,12.213231086730957,23.260950088500977,,,,
0,270,13.90661907196045,16.60053253173828,13.0313138961792,22.863662719726562,,,,
0,271,14.528206825256348,16.36850357055664,12.04679012298584,22.5305118560791,,,,
0,272,14.25043773651123,16.5933837890625,12.877772331237793,22.651941299438477,,,,
0,273,14.641855239868164,16.580665588378906,12.271815299987793,22.828327178955078,,,,
0,274,14.148109436035156,16.315181732177734,12.057234764099121,22.740198135375977,,,,
0,275,14.086121559143066,16.438873291015625,11.96983814239502,23.260658264160156,,,,
0,276,14.281140327453613,16.443313598632812,11.918915748596191,23.129886627197266,,,,
0,277,14.27861213684082,16.22136688232422,11.633332252502441,22.75215721130371,,,,
0,278,14.294045448303223,16.447105407714844,11.8540620803833,23.19321060180664,,,,
0,279,14.15190601348877,16.272235870361328,12.142436981201172,22.52236557006836,,,,
0,280,14.298128128051758,16.7231502532959,12.074278831481934,23.79704475402832,,,,
0,281,13.882229804992676,16.394193649291992,11.69189453125,23.608455657958984,,,,
0,282,14.345318794250488,16.34981346130371,11.37765884399414,23.326459884643555,,,,
0,283,13.84471607208252,16.388364791870117,12.537090301513672,22.783288955688477,,,,
0,284,14.475651741027832,16.668903350830078,12.312666893005371,23.218385696411133,,,,
0,285,14.12562370300293,16.513599395751953,12.274786949157715,23.140382766723633,,,,
0,286,13.931255340576172,15.884115219116211,11.204984664916992,22.516101837158203,,,,
0,287,14.185844421386719,16.847515106201172,12.284648895263672,24.072046279907227,,,,
0,288,13.740752220153809,16.35385513305664,12.378423690795898,22.9423885345459,,,,
0,289,13.6287841796875,16.538673400878906,12.157654762268066,23.829580307006836,,,,
0,290,14.001213073730469,16.375463485717773,12.319703102111816,22.80547332763672,,,,
0,291,13.997762680053711,16.328746795654297,11.309368133544922,23.679107666015625,,,,
0,292,13.805251121520996,16.45189666748047,12.38517951965332,23.16526222229004,,,,
0,293,14.204963684082031,16.639745712280273,12.208047866821289,23.5062255859375,,,,
0,294,14.011795997619629,16.362546920776367,11.679282188415527,23.396560668945312,,,,
0,295,14.060741424560547,16.346494674682617,12.331459045410156,22.647281646728516,,,,
0,296,14.046968460083008,16.098068237304688,11.123995780944824,23.123241424560547,,,,
0,297,13.964410781860352,16.13104248046875,12.066458702087402,22.362258911132812,,,,
0,298,14.041936874389648,16.449613571166992,12.336297035217285,22.97060203552246,,,,
0,299,13.704331398010254,16.52112579345703,12.4118070602417,23.447235107421875,,,,
0,300,13.832974433898926,16.322782516479492,12.132905006408691,23.002466201782227,,,,
0,301,13.861393928527832,15.946983337402344,11.311300277709961,22.66825294494629,,,,
0,302,13.455586433410645,15.894023895263672,11.512029647827148,22.714454650878906,,,,
0,303,13.903438568115234,16.033777236938477,11.362812042236328,22.835079193115234,,,,
0,304,13.556626319885254,15.990084648132324,11.287222862243652,23.126405715942383,,,,
0,305,13.611494064331055,16.188858032226562,11.987215042114258,22.967866897583008,,,,
0,306,14.121882438659668,16.51218032836914,12.073619842529297,23.341033935546875,,,,
0,307,13.974099159240723,16.163524627685547,11.566978454589844,22.949493408203125,,,,
0,308,13.911803245544434,15.922618865966797,11.486557006835938,22.369495391845703,,,,
0,309,14.023870468139648,16.04253387451172,11.091141700744629,23.012584686279297,,,,
0,310,13.80971908569336,15.722023010253906,10.934883117675781,22.421464920043945,,,,
0,311,13.820691108703613,16.085201263427734,11.527575492858887,22.907331466674805,,,,
0,312,13.540643692016602,15.857620239257812,11.171486854553223,22.860727310180664,,,,
0,313,13.254300117492676,15.939483642578125,11.398119926452637,23.16602897644043,,,,
0,314,13.62547779083252,15.957480430603027,11.783686637878418,22.463275909423828,,,,
0,315,13.479341506958008,15.693359375,10.679563522338867,22.921175003051758,,,,
0,316,13.956442832946777,16.127607345581055,11.49400806427002,22.932371139526367,,,,
0,317,13.531021118164062,15.943853378295898,11.026193618774414,23.27434539794922,,,,
0,318,13.53000259399414,15.71377182006836,11.383790016174316,22.227523803710938,,,,
0,319,13.693297386169434,15.811576843261719,11.11478042602539,22.626649856567383,,,,
0,320,13.749712944030762,16.191425323486328,11.376880645751953,23.447677612304688,,,,
0,321,13.874008178710938,16.07019805908203,11.32986831665039,23.0067138671875,,,,
0,322,13.66689395904541,15.601232528686523,10.694979667663574,22.441823959350586,,,,
0,323,13.588988304138184,15.558802604675293,10.94000244140625,22.14741325378418,,,,
0,324,13.846488952636719,15.951416015625,10.499065399169922,23.50869369506836,,,,
0,325,13.286190032958984,16.074155807495117,11.84051513671875,23.095760345458984,,,,
0,326,13.730306625366211,15.909083366394043,11.427797317504883,22.56914710998535,,,,
0,327,13.513321876525879,15.587301254272461,11.08850383758545,22.160078048706055,,,,
0,328,13.698946952819824,15.700553894042969,11.344120025634766,22.058591842651367,,,,
0,329,13.450387954711914,15.725227355957031,10.777751922607422,22.947540283203125,,,,
0,330,13.571281433105469,15.864311218261719,11.370274543762207,22.651376724243164,,,,
0,331,13.752409934997559,15.629340171813965,10.507770538330078,22.627838134765625,,,,
0,332,13.764083862304688,15.8931303024292,11.527480125427246,22.3878231048584,,,,
0,333,13.51680850982666,15.566386222839355,11.08959674835205,22.09275245666504,,,,
0,334,13.564886093139648,15.718976974487305,11.404903411865234,22.187137603759766,,,,
0,335,13.413063049316406,15.69199275970459,11.232784271240234,22.430130004882812,,,,
0,336,13.702129364013672,15.529691696166992,10.672211647033691,22.214733123779297,,,,
0,337,13.520600318908691,16.00189971923828,11.340838432312012,23.144256591796875,,,,
0,338,13.636347770690918,15.717313766479492,10.88160228729248,22.633987426757812,,,,
0,339,13.468029975891113,15.674297332763672,11.445636749267578,22.10922622680664,,,,
0,340,13.393364906311035,15.553855895996094,10.899322509765625,22.36888313293457,,,,
0,341,13.153179168701172,15.374231338500977,10.837457656860352,22.132055282592773,,,,
0,342,13.898664474487305,16.192468643188477,11.607067108154297,23.071672439575195,,,,
0,343,13.55727481842041,15.363311767578125,10.143014907836914,22.389644622802734,,,,
0,344,13.227520942687988,15.763388633728027,11.221871376037598,22.84077262878418,,,,
0,345,13.36646842956543,15.643455505371094,11.012113571166992,22.55178451538086,,,,
0,346,13.3049898147583,15.375581741333008,10.662643432617188,22.15911102294922,,,,
